filename,x_from,y_from,width,height,sign_class,sign_id
autosave09_11_2012_09_34_36_2.jpg,756,297,32,32,4_1_4,3275
autosave09_11_2012_09_34_36_2.jpg,1185,262,65,64,6_7,3276
autosave09_11_2012_09_34_37_0.jpg,773,279,37,37,4_1_4,3275
autosave09_11_2012_09_34_37_1.jpg,838,211,61,59,4_1_4,3275
autosave09_11_2012_09_34_37_2.jpg,849,199,65,63,4_1_4,3275
autosave09_11_2012_09_34_37_2.jpg,1015,329,18,25,7_5,3277
autosave09_11_2012_09_34_38_0.jpg,925,121,92,88,4_1_4,3275
autosave09_11_2012_09_34_38_0.jpg,1055,323,19,27,7_5,3277
autosave09_11_2012_09_34_38_0.jpg,940,342,17,24,7_4,3278
autosave09_11_2012_09_34_38_1.jpg,1103,309,23,31,7_5,3277
autosave09_11_2012_09_34_38_1.jpg,971,330,17,27,7_4,3278
autosave09_11_2012_09_34_38_2.jpg,1151,299,26,35,7_5,3277
autosave09_11_2012_09_34_38_2.jpg,998,324,19,29,7_4,3278
autosave09_11_2012_09_34_39_0.jpg,1191,293,29,38,7_5,3277
autosave09_11_2012_09_34_39_0.jpg,1020,321,22,33,7_4,3278
autosave09_11_2012_09_34_39_1.jpg,1057,309,24,35,7_4,3278
autosave09_11_2012_09_34_39_2.jpg,1084,303,28,40,7_4,3278
autosave09_11_2012_09_34_39_3.jpg,1107,294,30,44,7_4,3278
autosave09_11_2012_09_34_40_0.jpg,1110,294,30,44,7_4,3278
autosave09_11_2012_09_34_40_1.jpg,1105,285,31,47,7_4,3278
autosave09_11_2012_09_34_40_2.jpg,1010,275,33,52,7_4,3278
autosave09_11_2012_09_34_41_0.jpg,976,269,33,52,7_4,3278
autosave09_11_2012_09_34_41_1.jpg,816,286,35,55,7_4,3278
autosave09_11_2012_09_34_41_1.jpg,1157,244,47,69,7_5,3279
autosave09_11_2012_09_34_41_2.jpg,644,276,36,59,7_4,3278
autosave09_11_2012_09_34_41_2.jpg,989,246,42,68,7_5,3279
autosave09_11_2012_09_34_41_3.jpg,402,284,43,68,7_4,3278
autosave09_11_2012_09_34_41_3.jpg,767,262,41,72,7_5,3279
autosave09_11_2012_09_34_41_4.jpg,135,261,48,76,7_4,3278
autosave09_11_2012_09_34_41_4.jpg,553,249,42,74,7_5,3279
autosave09_11_2012_09_35_02_1.jpg,834,348,17,17,2_4,3280
autosave09_11_2012_09_35_02_2.jpg,836,346,19,18,2_4,3280
autosave09_11_2012_09_35_02_3.jpg,837,346,21,20,2_4,3280
autosave09_11_2012_09_35_02_4.jpg,842,345,21,20,2_4,3280
autosave09_11_2012_09_35_04_0.jpg,856,340,21,20,2_4,3280
autosave09_11_2012_09_35_04_1.jpg,859,342,21,18,2_4,3280
autosave09_11_2012_09_35_04_2.jpg,861,342,21,18,2_4,3280
autosave09_11_2012_09_35_04_3.jpg,863,342,22,18,2_4,3280
autosave09_11_2012_09_35_04_4.jpg,864,343,22,19,2_4,3280
autosave09_11_2012_09_35_19_0.jpg,952,344,25,21,2_4,3280
autosave09_11_2012_09_35_19_1.jpg,952,344,25,21,2_4,3280
autosave09_11_2012_09_35_19_2.jpg,952,344,25,21,2_4,3280
autosave09_11_2012_09_35_19_3.jpg,952,344,25,21,2_4,3280
autosave09_11_2012_09_35_19_4.jpg,952,344,25,21,2_4,3280
autosave09_11_2012_09_35_53_0.jpg,1066,275,41,33,2_4,3280
autosave09_11_2012_09_35_53_1.jpg,1075,272,43,33,2_4,3280
autosave09_11_2012_09_35_53_2.jpg,1081,268,46,34,2_4,3280
autosave09_11_2012_09_35_53_3.jpg,1085,266,46,34,2_4,3280
autosave09_11_2012_09_35_53_4.jpg,1085,266,46,34,2_4,3280
autosave09_11_2012_09_36_19_0.jpg,1204,229,60,46,2_4,3280
autosave09_11_2012_09_36_19_1.jpg,1217,224,60,47,2_4,3280
autosave09_11_2012_09_36_19_2.jpg,1227,221,52,45,2_4,3280
autosave09_11_2012_09_36_19_3.jpg,1239,218,40,47,2_4,3280
autosave09_11_2012_09_46_06_3.jpg,944,386,20,20,1_25,3281
autosave09_11_2012_09_46_06_4.jpg,952,381,21,21,1_25,3281
autosave09_11_2012_09_46_08_0.jpg,985,372,23,24,1_25,3281
autosave09_11_2012_09_46_08_0.jpg,987,398,17,16,3_24_n60,3282
autosave09_11_2012_09_46_08_0.jpg,1050,386,16,16,4_2_3,3283
autosave09_11_2012_09_46_08_1.jpg,1016,370,26,26,1_25,3281
autosave09_11_2012_09_46_08_1.jpg,1019,398,18,19,3_24_n60,3282
autosave09_11_2012_09_46_08_1.jpg,1088,385,18,19,4_2_3,3283
autosave09_11_2012_09_46_08_2.jpg,1049,368,26,27,1_25,3281
autosave09_11_2012_09_46_08_2.jpg,1052,398,19,19,3_24_n60,3282
autosave09_11_2012_09_46_08_2.jpg,1127,383,19,21,4_2_3,3283
autosave09_11_2012_09_46_09_0.jpg,1086,359,32,32,1_25,3281
autosave09_11_2012_09_46_09_0.jpg,1090,393,23,23,3_24_n60,3282
autosave09_11_2012_09_46_09_0.jpg,1173,375,22,25,4_2_3,3283
autosave09_11_2012_09_46_09_1.jpg,1158,335,37,37,1_25,3281
autosave09_11_2012_09_46_09_1.jpg,1162,374,28,27,3_24_n60,3282
autosave09_11_2012_09_46_09_1.jpg,1258,354,21,28,4_2_3,3283
autosave09_11_2012_09_46_09_2.jpg,1247,322,32,44,1_25,3281
autosave09_11_2012_09_46_09_2.jpg,1251,371,28,27,3_24_n60,3282
autosave09_11_2012_09_46_11_1.jpg,932,381,18,18,6_4,3284
autosave09_11_2012_09_46_11_1.jpg,891,366,17,17,1_20_3,3285
autosave09_11_2012_09_46_11_2.jpg,962,375,18,19,6_4,3284
autosave09_11_2012_09_46_11_2.jpg,913,359,19,18,1_20_3,3285
autosave09_11_2012_09_46_11_3.jpg,1002,374,19,21,6_4,3284
autosave09_11_2012_09_46_11_3.jpg,942,356,21,20,1_20_3,3285
autosave09_11_2012_09_46_11_3.jpg,849,390,16,16,2_1,3286
autosave09_11_2012_09_46_12_0.jpg,1011,370,19,23,6_4,3284
autosave09_11_2012_09_46_12_0.jpg,948,352,23,23,1_20_3,3285
autosave09_11_2012_09_46_12_0.jpg,852,388,16,16,2_1,3286
autosave09_11_2012_09_46_12_1.jpg,1079,357,21,25,6_4,3284
autosave09_11_2012_09_46_12_1.jpg,995,337,26,26,1_20_3,3285
autosave09_11_2012_09_46_12_1.jpg,872,381,18,19,2_1,3286
autosave09_11_2012_09_46_12_2.jpg,1212,341,27,35,6_4,3284
autosave09_11_2012_09_46_12_2.jpg,1209,378,35,18,8_1_1,3287
autosave09_11_2012_09_46_12_2.jpg,1082,319,34,33,1_20_3,3285
autosave09_11_2012_09_46_12_2.jpg,907,359,17,17,4_1_1,3288
autosave09_11_2012_09_46_12_2.jpg,905,377,21,22,2_1,3286
autosave09_11_2012_09_46_13_0.jpg,1254,330,25,35,6_4,3284
autosave09_11_2012_09_46_13_0.jpg,1247,369,32,18,8_1_1,3287
autosave09_11_2012_09_46_13_0.jpg,1107,306,37,35,1_20_3,3285
autosave09_11_2012_09_46_13_0.jpg,916,352,17,18,4_1_1,3288
autosave09_11_2012_09_46_13_0.jpg,914,371,21,22,2_1,3286
autosave09_11_2012_09_46_13_1.jpg,953,339,21,21,4_1_1,3288
autosave09_11_2012_09_46_13_1.jpg,949,361,26,25,2_1,3286
autosave09_11_2012_09_46_13_2.jpg,995,349,27,27,2_1,3286
autosave09_11_2012_09_46_14_0.jpg,1036,315,26,26,4_1_1,3288
autosave09_11_2012_09_46_14_0.jpg,1032,342,33,33,2_1,3286
autosave09_11_2012_09_46_14_1.jpg,1115,289,32,31,4_1_1,3288
autosave09_11_2012_09_46_14_1.jpg,1108,320,43,42,2_1,3286
autosave09_11_2012_09_46_14_2.jpg,1221,258,40,40,4_1_1,3288
autosave09_11_2012_09_46_14_2.jpg,1215,299,52,50,2_1,3286
autosave09_11_2012_09_46_22_2.jpg,892,372,18,18,5_15_5,3289
autosave09_11_2012_09_46_23_0.jpg,905,372,18,18,5_15_5,3289
autosave09_11_2012_09_46_23_1.jpg,930,352,20,19,5_15_5,3289
autosave09_11_2012_09_46_23_2.jpg,949,350,21,21,5_15_5,3289
autosave09_11_2012_09_46_24_0.jpg,968,350,23,23,5_15_5,3289
autosave09_11_2012_09_46_24_1.jpg,1001,334,25,25,5_15_5,3289
autosave09_11_2012_09_46_24_2.jpg,1033,324,30,28,5_15_5,3289
autosave09_11_2012_09_46_24_3.jpg,1084,308,31,33,5_15_5,3289
autosave09_11_2012_09_46_25_0.jpg,1095,304,33,34,5_15_5,3289
autosave09_11_2012_09_46_25_1.jpg,1174,289,40,39,5_15_5,3289
autosave09_11_2012_09_46_35_3.jpg,822,344,19,20,4_2_3,3290
autosave09_11_2012_09_46_35_4.jpg,821,341,20,20,4_2_3,3290
autosave09_11_2012_09_46_37_0.jpg,741,314,25,25,4_2_3,3290
autosave09_11_2012_09_46_37_0.jpg,697,373,16,18,3_27,3291
autosave09_11_2012_09_46_37_0.jpg,1184,363,24,21,2_1,3292
autosave09_11_2012_09_46_37_1.jpg,707,310,29,27,4_2_3,3290
autosave09_11_2012_09_46_37_1.jpg,1161,364,24,21,2_1,3292
autosave09_11_2012_09_46_37_2.jpg,661,315,31,29,4_2_3,3290
autosave09_11_2012_09_46_37_2.jpg,1123,377,24,23,2_1,3292
autosave09_11_2012_09_46_37_3.jpg,607,299,34,33,4_2_3,3290
autosave09_11_2012_09_46_37_3.jpg,559,376,18,23,3_27,3291
autosave09_11_2012_09_46_37_3.jpg,1083,371,24,22,2_1,3292
autosave09_11_2012_09_46_39_0.jpg,550,285,37,36,4_2_3,3290
autosave09_11_2012_09_46_39_0.jpg,1041,368,25,23,2_1,3292
autosave09_11_2012_09_46_39_1.jpg,450,261,42,40,4_2_3,3290
autosave09_11_2012_09_46_39_1.jpg,407,362,21,25,3_27,3291
autosave09_11_2012_09_46_39_1.jpg,980,368,26,23,2_1,3292
autosave09_11_2012_09_46_39_2.jpg,345,231,47,46,4_2_3,3290
autosave09_11_2012_09_46_39_2.jpg,312,349,23,29,3_27,3291
autosave09_11_2012_09_46_39_2.jpg,925,363,28,26,2_1,3292
autosave09_11_2012_09_46_39_3.jpg,206,198,60,56,4_2_3,3290
autosave09_11_2012_09_46_39_3.jpg,876,373,25,26,2_1,3292
autosave09_11_2012_09_46_39_4.jpg,0,121,68,75,4_2_3,3290
autosave09_11_2012_09_46_39_4.jpg,830,370,26,27,2_1,3292
autosave09_11_2012_09_46_39_4.jpg,1122,374,19,20,2_4,3293
autosave09_11_2012_09_46_41_0.jpg,767,345,32,31,2_1,3292
autosave09_11_2012_09_46_41_0.jpg,1095,349,20,20,2_4,3293
autosave09_11_2012_09_46_41_1.jpg,767,334,35,34,2_1,3292
autosave09_11_2012_09_46_41_1.jpg,1122,340,23,22,2_4,3293
autosave09_11_2012_09_46_41_2.jpg,774,297,46,17,5_7_2,3294
autosave09_11_2012_09_46_41_2.jpg,773,315,42,40,2_1,3292
autosave09_11_2012_09_46_41_2.jpg,1166,324,24,25,2_4,3293
autosave09_11_2012_09_46_42_0.jpg,788,279,50,19,5_7_2,3294
autosave09_11_2012_09_46_42_0.jpg,788,299,47,47,2_1,3292
autosave09_11_2012_09_46_42_0.jpg,1219,312,26,26,2_4,3293
autosave09_11_2012_09_46_42_0.jpg,843,363,17,18,3_1,3295
autosave09_11_2012_09_46_42_1.jpg,814,252,59,22,5_7_2,3294
autosave09_11_2012_09_46_42_1.jpg,815,275,53,54,2_1,3292
autosave09_11_2012_09_46_42_1.jpg,863,356,17,18,3_1,3295
autosave09_11_2012_09_46_42_2.jpg,846,226,69,27,5_7_2,3294
autosave09_11_2012_09_46_42_2.jpg,847,255,60,60,2_1,3292
autosave09_11_2012_09_46_42_2.jpg,884,354,18,19,3_1,3295
autosave09_11_2012_09_46_43_0.jpg,891,189,86,36,5_7_2,3294
autosave09_11_2012_09_46_43_0.jpg,895,224,70,78,2_1,3292
autosave09_11_2012_09_46_43_0.jpg,907,349,22,23,3_1,3295
autosave09_11_2012_09_46_43_0.jpg,516,358,16,17,5_5,3296
autosave09_11_2012_09_46_43_1.jpg,979,126,115,42,5_7_2,3294
autosave09_11_2012_09_46_43_1.jpg,978,171,102,99,2_1,3292
autosave09_11_2012_09_46_43_1.jpg,942,346,23,23,3_1,3295
autosave09_11_2012_09_46_43_1.jpg,516,356,16,17,5_5,3296
autosave09_11_2012_09_46_43_1.jpg,572,352,18,18,4_2_3,3297
autosave09_11_2012_09_46_43_2.jpg,1089,46,145,51,5_7_2,3294
autosave09_11_2012_09_46_43_2.jpg,1087,101,134,127,2_1,3292
autosave09_11_2012_09_46_43_2.jpg,975,344,25,25,3_1,3295
autosave09_11_2012_09_46_43_2.jpg,521,357,17,18,5_5,3296
autosave09_11_2012_09_46_43_2.jpg,579,352,18,20,4_2_3,3297
autosave09_11_2012_09_46_44_0.jpg,1015,339,27,27,3_1,3295
autosave09_11_2012_09_46_44_0.jpg,528,354,18,20,5_5,3296
autosave09_11_2012_09_46_44_0.jpg,588,349,18,20,4_2_3,3297
autosave09_11_2012_09_46_44_1.jpg,1075,339,29,30,3_1,3295
autosave09_11_2012_09_46_44_1.jpg,535,356,18,20,5_5,3296
autosave09_11_2012_09_46_44_1.jpg,599,350,19,20,4_2_3,3297
autosave09_11_2012_09_46_44_2.jpg,1125,334,32,34,3_1,3295
autosave09_11_2012_09_46_44_2.jpg,538,353,20,21,5_5,3296
autosave09_11_2012_09_46_44_2.jpg,606,347,20,21,4_2_3,3297
autosave09_11_2012_09_46_44_3.jpg,1187,327,37,36,3_1,3295
autosave09_11_2012_09_46_44_3.jpg,546,349,21,23,5_5,3296
autosave09_11_2012_09_46_44_3.jpg,617,344,22,21,4_2_3,3297
autosave09_11_2012_09_46_44_3.jpg,711,369,17,23,5_16,3298
autosave09_11_2012_09_46_44_4.jpg,569,352,22,23,5_5,3296
autosave09_11_2012_09_46_44_4.jpg,644,346,24,25,4_2_3,3297
autosave09_11_2012_09_46_44_4.jpg,742,376,17,23,5_16,3298
autosave09_11_2012_09_46_46_0.jpg,629,331,24,26,5_5,3296
autosave09_11_2012_09_46_46_0.jpg,718,319,25,30,4_2_3,3297
autosave09_11_2012_09_46_46_0.jpg,823,358,17,25,5_16,3298
autosave09_11_2012_09_46_46_1.jpg,674,326,26,29,5_5,3296
autosave09_11_2012_09_46_46_1.jpg,774,311,29,34,4_2_3,3297
autosave09_11_2012_09_46_46_1.jpg,882,356,17,29,5_16,3298
autosave09_11_2012_09_46_46_2.jpg,720,325,32,33,5_5,3296
autosave09_11_2012_09_46_46_2.jpg,837,305,34,38,4_2_3,3297
autosave09_11_2012_09_46_46_2.jpg,944,361,19,30,5_16,3298
autosave09_11_2012_09_46_46_3.jpg,769,314,35,37,5_5,3296
autosave09_11_2012_09_46_46_3.jpg,908,285,40,47,4_2_3,3297
autosave09_11_2012_09_46_46_3.jpg,1006,354,23,33,5_16,3298
autosave09_11_2012_09_46_46_4.jpg,840,300,38,42,5_5,3296
autosave09_11_2012_09_46_46_4.jpg,1017,258,48,57,4_2_3,3297
autosave09_11_2012_09_46_46_4.jpg,1094,348,23,35,5_16,3298
autosave09_11_2012_09_46_48_0.jpg,1073,249,60,61,5_5,3296
autosave09_11_2012_09_46_53_1.jpg,866,346,18,19,2_1,3299
autosave09_11_2012_09_46_53_2.jpg,870,353,18,20,2_1,3299
autosave09_11_2012_09_46_54_0.jpg,869,356,23,22,2_1,3299
autosave09_11_2012_09_46_54_0.jpg,872,381,16,16,4_1_4,3300
autosave09_11_2012_09_46_54_1.jpg,866,352,24,24,2_1,3299
autosave09_11_2012_09_46_54_1.jpg,869,379,17,18,4_1_4,3300
autosave09_11_2012_09_46_54_1.jpg,1047,364,16,17,2_4,3301
autosave09_11_2012_09_46_54_2.jpg,863,345,26,28,2_1,3299
autosave09_11_2012_09_46_54_2.jpg,865,375,19,19,4_1_4,3300
autosave09_11_2012_09_46_54_3.jpg,859,340,30,29,2_1,3299
autosave09_11_2012_09_46_54_3.jpg,863,372,21,23,4_1_4,3300
autosave09_11_2012_09_46_54_3.jpg,1057,357,20,20,2_4,3301
autosave09_11_2012_09_46_55_0.jpg,859,340,30,29,2_1,3299
autosave09_11_2012_09_46_55_0.jpg,863,371,22,23,4_1_4,3300
autosave09_11_2012_09_46_55_0.jpg,1060,357,19,18,2_4,3301
autosave09_11_2012_09_46_55_1.jpg,872,328,33,37,2_1,3299
autosave09_11_2012_09_46_55_1.jpg,874,366,26,27,4_1_4,3300
autosave09_11_2012_09_46_55_2.jpg,889,315,38,40,2_1,3299
autosave09_11_2012_09_46_55_2.jpg,893,357,30,30,4_1_4,3300
autosave09_11_2012_09_46_55_2.jpg,1114,341,24,24,2_4,3301
autosave09_11_2012_09_46_56_0.jpg,912,301,43,48,2_1,3299
autosave09_11_2012_09_46_56_0.jpg,917,350,34,34,4_1_4,3300
autosave09_11_2012_09_46_56_0.jpg,1149,334,25,25,2_4,3301
autosave09_11_2012_09_46_56_1.jpg,984,275,52,58,2_1,3299
autosave09_11_2012_09_46_56_1.jpg,991,335,42,43,4_1_4,3300
autosave09_11_2012_09_46_56_1.jpg,1238,324,31,30,2_4,3301
autosave09_11_2012_09_46_56_2.jpg,1071,227,66,72,2_1,3299
autosave09_11_2012_09_46_56_2.jpg,1079,304,53,55,4_1_4,3300
autosave09_11_2012_09_46_57_0.jpg,1171,196,85,93,2_1,3299
autosave09_11_2012_09_46_57_0.jpg,1183,293,63,63,4_1_4,3300
autosave09_11_2012_09_46_57_1.jpg,1097,367,16,17,5_5,3302
autosave09_11_2012_09_46_57_2.jpg,1135,363,18,18,5_5,3302
autosave09_11_2012_09_46_58_0.jpg,1187,360,19,20,5_5,3302
autosave09_11_2012_09_47_00_2.jpg,1068,309,42,40,5_5,3303
autosave09_11_2012_09_47_01_0.jpg,1128,290,52,47,5_5,3303
autosave09_11_2012_09_47_22_1.jpg,439,370,22,23,2_1,3304
autosave09_11_2012_09_47_22_1.jpg,440,395,16,16,4_1_1,3305
autosave09_11_2012_09_47_22_2.jpg,446,347,22,23,2_1,3304
autosave09_11_2012_09_47_22_2.jpg,448,373,17,17,4_1_1,3305
autosave09_11_2012_09_47_22_3.jpg,447,345,22,26,2_1,3304
autosave09_11_2012_09_47_22_3.jpg,449,373,18,18,4_1_1,3305
autosave09_11_2012_09_47_22_4.jpg,447,336,22,26,2_1,3304
autosave09_11_2012_09_47_22_4.jpg,448,364,19,19,4_1_1,3305
autosave09_11_2012_09_47_24_0.jpg,431,313,24,30,2_1,3304
autosave09_11_2012_09_47_24_0.jpg,432,347,21,22,4_1_1,3305
autosave09_11_2012_09_47_24_1.jpg,415,299,25,38,2_1,3304
autosave09_11_2012_09_47_24_1.jpg,415,337,22,25,4_1_1,3305
autosave09_11_2012_09_47_24_2.jpg,394,286,25,38,2_1,3304
autosave09_11_2012_09_47_24_2.jpg,393,326,25,29,4_1_1,3305
autosave09_11_2012_09_47_24_3.jpg,364,272,29,42,2_1,3304
autosave09_11_2012_09_47_24_3.jpg,363,319,27,31,4_1_1,3305
autosave09_11_2012_09_47_24_4.jpg,332,265,29,42,2_1,3304
autosave09_11_2012_09_47_24_4.jpg,332,312,29,31,4_1_1,3305
autosave09_11_2012_09_47_26_0.jpg,245,238,44,53,2_1,3304
autosave09_11_2012_09_47_26_0.jpg,246,295,35,42,4_1_1,3305
autosave09_11_2012_09_47_26_1.jpg,185,215,48,58,2_1,3304
autosave09_11_2012_09_47_26_1.jpg,184,278,37,50,4_1_1,3305
autosave09_11_2012_09_47_26_2.jpg,122,174,58,75,2_1,3304
autosave09_11_2012_09_47_26_2.jpg,122,255,44,55,4_1_1,3305
autosave09_11_2012_09_47_26_3.jpg,48,140,60,90,2_1,3304
autosave09_11_2012_09_47_26_3.jpg,45,233,50,65,4_1_1,3305
autosave09_11_2012_09_47_33_0.jpg,1105,237,52,48,2_2,3306
autosave09_11_2012_09_47_33_0.jpg,1109,285,42,34,2_4,3307
autosave09_11_2012_09_47_33_1.jpg,1173,233,54,48,2_2,3306
autosave09_11_2012_09_47_33_1.jpg,1176,282,45,36,2_4,3307
autosave09_11_2012_09_47_33_2.jpg,1227,224,52,51,2_2,3306
autosave09_11_2012_09_47_33_2.jpg,1234,276,45,36,2_4,3307
autosave09_11_2012_09_48_27_1.jpg,761,347,18,19,2_1,3308
autosave09_11_2012_09_48_27_2.jpg,770,342,18,19,2_1,3308
autosave09_11_2012_09_48_27_3.jpg,777,343,20,20,2_1,3308
autosave09_11_2012_09_48_28_0.jpg,781,339,20,20,2_1,3308
autosave09_11_2012_09_48_28_1.jpg,792,334,20,21,2_1,3308
autosave09_11_2012_09_48_28_2.jpg,797,337,23,22,2_1,3308
autosave09_11_2012_09_48_29_0.jpg,804,330,25,24,2_1,3308
autosave09_11_2012_09_48_29_1.jpg,817,325,27,26,2_1,3308
autosave09_11_2012_09_48_29_2.jpg,828,320,28,28,2_1,3308
autosave09_11_2012_09_48_30_0.jpg,838,315,30,31,2_1,3308
autosave09_11_2012_09_48_30_1.jpg,855,310,30,31,2_1,3308
autosave09_11_2012_09_48_30_2.jpg,871,299,35,36,2_1,3308
autosave09_11_2012_09_48_30_3.jpg,891,290,36,38,2_1,3308
autosave09_11_2012_09_48_30_4.jpg,911,279,40,42,2_1,3308
autosave09_11_2012_09_48_32_0.jpg,973,247,47,52,2_1,3308
autosave09_11_2012_09_48_32_1.jpg,1019,229,58,60,2_1,3308
autosave09_11_2012_09_48_32_2.jpg,1057,218,60,62,2_1,3308
autosave09_11_2012_09_48_32_3.jpg,1099,197,64,71,2_1,3308
autosave09_11_2012_09_48_32_4.jpg,1150,170,74,79,2_1,3308
autosave09_11_2012_09_48_53_0.jpg,1091,247,17,42,2_4,3309
autosave09_11_2012_09_48_53_1.jpg,1132,239,21,48,2_4,3309
autosave09_11_2012_09_48_53_2.jpg,1184,218,21,54,2_4,3309
autosave09_11_2012_09_48_53_3.jpg,1257,187,19,65,2_4,3309
autosave09_11_2012_09_48_53_4.jpg,332,362,22,25,4_2_1,3310
autosave09_11_2012_09_48_55_0.jpg,983,335,16,23,5_16,3311
autosave09_11_2012_09_48_55_0.jpg,290,348,24,25,4_2_1,3310
autosave09_11_2012_09_48_55_1.jpg,1004,331,18,26,5_16,3311
autosave09_11_2012_09_48_55_1.jpg,263,346,24,25,4_2_1,3310
autosave09_11_2012_09_48_55_2.jpg,929,374,53,16,6_16,3312
autosave09_11_2012_09_48_55_2.jpg,1024,336,20,27,5_16,3311
autosave09_11_2012_09_48_55_2.jpg,234,351,27,27,4_2_1,3310
autosave09_11_2012_09_48_55_3.jpg,956,365,55,19,6_16,3312
autosave09_11_2012_09_48_55_3.jpg,1048,326,22,30,5_16,3311
autosave09_11_2012_09_48_55_3.jpg,204,345,27,27,4_2_1,3310
autosave09_11_2012_09_48_55_4.jpg,989,360,67,20,6_16,3312
autosave09_11_2012_09_48_55_4.jpg,161,338,31,32,4_2_1,3310
autosave09_11_2012_09_48_57_0.jpg,1112,337,93,29,6_16,3312
autosave09_11_2012_09_48_57_0.jpg,1178,293,27,43,5_16,3311
autosave09_11_2012_09_48_57_0.jpg,32,323,41,41,4_2_1,3310
autosave09_11_2012_09_48_57_1.jpg,807,343,19,24,2_1,3313
autosave09_11_2012_09_48_57_2.jpg,817,332,19,24,2_1,3313
autosave09_11_2012_09_48_57_3.jpg,829,331,19,24,2_1,3313
autosave09_11_2012_09_48_57_4.jpg,843,321,22,26,2_1,3313
autosave09_11_2012_09_48_59_0.jpg,889,304,28,32,2_1,3313
autosave09_11_2012_09_48_59_1.jpg,928,280,32,39,2_1,3313
autosave09_11_2012_09_48_59_2.jpg,983,254,38,45,2_1,3313
autosave09_11_2012_09_49_00_0.jpg,1048,215,40,59,2_1,3313
autosave09_11_2012_09_49_00_1.jpg,1211,133,51,80,2_1,3313
autosave09_11_2012_09_49_05_1.jpg,800,337,22,22,2_1,3314
autosave09_11_2012_09_49_06_0.jpg,805,337,22,22,2_1,3314
autosave09_11_2012_09_49_06_1.jpg,827,326,27,25,2_1,3314
autosave09_11_2012_09_49_07_0.jpg,850,316,30,28,2_1,3314
autosave09_11_2012_09_49_07_1.jpg,896,300,37,36,2_1,3314
autosave09_11_2012_09_49_07_2.jpg,957,271,47,45,2_1,3314
autosave09_11_2012_09_49_07_3.jpg,1051,227,67,58,2_1,3314
autosave09_11_2012_09_49_08_0.jpg,1095,206,72,66,2_1,3314
autosave09_11_2012_09_49_15_2.jpg,896,360,18,18,4_1_1,3315
autosave09_11_2012_09_49_15_2.jpg,897,379,18,17,3_18,3316
autosave09_11_2012_09_49_15_3.jpg,944,341,22,22,4_1_1,3315
autosave09_11_2012_09_49_15_3.jpg,945,363,22,22,3_18,3316
autosave09_11_2012_09_49_16_0.jpg,956,337,22,22,4_1_1,3315
autosave09_11_2012_09_49_16_0.jpg,956,362,22,22,3_18,3316
autosave09_11_2012_09_49_16_1.jpg,1050,323,29,28,4_1_1,3315
autosave09_11_2012_09_49_16_1.jpg,1053,355,27,26,3_18,3316
autosave09_11_2012_09_49_16_2.jpg,1162,300,38,36,4_1_1,3315
autosave09_11_2012_09_49_16_2.jpg,1165,338,38,37,3_18,3316
autosave09_11_2012_09_49_17_2.jpg,928,350,18,19,4_1_1,3317
autosave09_11_2012_09_49_17_2.jpg,927,371,17,16,3_18,3318
autosave09_11_2012_09_49_17_2.jpg,927,389,18,18,1_20_2,3319
autosave09_11_2012_09_49_17_3.jpg,974,337,20,21,4_1_1,3317
autosave09_11_2012_09_49_17_3.jpg,973,360,21,20,3_18,3318
autosave09_11_2012_09_49_17_3.jpg,971,381,24,23,1_20_2,3319
autosave09_11_2012_09_49_18_0.jpg,986,336,22,22,4_1_1,3317
autosave09_11_2012_09_49_18_0.jpg,986,358,21,20,3_18,3318
autosave09_11_2012_09_49_18_0.jpg,983,381,24,23,1_20_2,3319
autosave09_11_2012_09_49_18_1.jpg,1070,310,26,26,4_1_1,3317
autosave09_11_2012_09_49_18_1.jpg,1069,338,26,25,3_18,3318
autosave09_11_2012_09_49_18_1.jpg,1065,367,32,30,1_20_2,3319
autosave09_11_2012_09_49_18_2.jpg,1196,272,35,36,4_1_1,3317
autosave09_11_2012_09_49_18_2.jpg,1196,310,36,34,3_18,3318
autosave09_11_2012_09_49_18_2.jpg,1194,348,40,37,1_20_2,3319
autosave09_11_2012_09_49_31_0.jpg,1019,356,17,26,5_16,3320
autosave09_11_2012_09_49_31_1.jpg,1101,348,21,29,5_16,3320
autosave09_11_2012_09_49_31_1.jpg,891,343,18,19,1_25,3321
autosave09_11_2012_09_49_31_1.jpg,860,383,16,17,2_1,3322
autosave09_11_2012_09_49_31_2.jpg,1216,332,26,36,5_16,3320
autosave09_11_2012_09_49_31_2.jpg,927,335,20,20,1_25,3321
autosave09_11_2012_09_49_31_2.jpg,887,382,18,17,2_1,3322
autosave09_11_2012_09_49_31_2.jpg,887,401,16,17,4_1_1,3323
autosave09_11_2012_09_49_31_3.jpg,967,323,25,23,1_25,3321
autosave09_11_2012_09_49_31_3.jpg,913,378,21,21,2_1,3322
autosave09_11_2012_09_49_31_3.jpg,915,401,16,17,4_1_1,3323
autosave09_11_2012_09_49_32_0.jpg,977,320,27,23,1_25,3321
autosave09_11_2012_09_49_32_0.jpg,919,376,22,21,2_1,3322
autosave09_11_2012_09_49_32_0.jpg,922,400,18,18,4_1_1,3323
autosave09_11_2012_09_49_32_1.jpg,1060,296,35,29,1_25,3321
autosave09_11_2012_09_49_32_1.jpg,970,368,27,29,2_1,3322
autosave09_11_2012_09_49_32_1.jpg,973,399,21,21,4_1_1,3323
