filename,xmin,xmax,ymin,ymax,sign_id,sign_class
autosave16_10_2012_09_06_38_0.jpg,1026,1205,48,195,4,give_a_way
autosave21_01_2013_12_19_21_0.jpg,424,453,270,297,4,give_a_way
autosave13_04_2013_15_54_43_2.jpg,1077,1118,514,555,2,crosswalk
autosave02_10_2012_11_55_02_1.jpg,38,70,259,301,5,bus_stop
autosave24_10_2012_10_31_52_2.jpg,936,954,273,289,1,main_road
autosave09_10_2012_11_14_40_0.jpg,1215,1234,262,303,2,crosswalk
autosave10_10_2012_10_51_20_1.jpg,165,187,366,400,5,bus_stop
autosave21_01_2013_12_34_22_1.jpg,336,357,345,374,5,bus_stop
autosave13_04_2013_13_51_29_2.jpg,1577,1673,318,401,4,give_a_way
autosave21_01_2013_10_11_52_0.jpg,1015,1042,244,283,5,bus_stop
autosave09_10_2012_09_31_25_0.jpg,729,752,329,351,1,main_road
autosave02_10_2012_12_02_39_2.jpg,786,808,278,302,2,crosswalk
autosave01_02_2012_09_29_58.jpg,937,976,340,378,1,main_road
autosave21_01_2013_12_35_14_2.jpg,946,1014,238,312,1,main_road
autosave13_04_2013_15_17_09_2.jpg,1288,1319,492,537,5,bus_stop
autosave01_02_2012_10_02_55.jpg,610,666,282,337,4,give_a_way
autosave16_04_2013_13_34_57_1.jpg,1207,1236,797,845,5,bus_stop
autosave24_10_2012_10_59_52_1.jpg,963,980,274,296,5,bus_stop
autosave02_10_2012_11_57_22_0.jpg,1214,1279,93,165,4,give_a_way
autosave13_04_2013_12_44_06_0.jpg,842,870,422,450,4,give_a_way
autosave13_04_2013_09_53_57_0.jpg,1153,1180,400,427,3,stop_is_forbidden
autosave16_10_2012_07_17_34_0.jpg,720,747,312,339,3,stop_is_forbidden
autosave13_04_2013_09_47_51_1.jpg,237,315,343,434,2,crosswalk
autosave16_04_2013_14_35_07_2.jpg,1065,1091,472,497,4,give_a_way
autosave16_04_2013_14_35_56_2.jpg,1004,1044,443,488,2,crosswalk
autosave24_10_2012_11_54_44_0.jpg,242,278,297,338,3,stop_is_forbidden
autosave13_04_2013_13_41_19_0.jpg,1176,1279,177,281,1,main_road
autosave10_10_2012_09_00_10_2.jpg,831,869,291,327,3,stop_is_forbidden
autosave01_02_2012_09_17_10.jpg,870,933,0,65,4,give_a_way
autosave09_10_2012_14_03_22_1.jpg,849,898,244,293,1,main_road
autosave16_04_2013_14_42_18_0.jpg,1433,1498,417,479,2,crosswalk
autosave02_10_2012_12_06_03_3.jpg,809,852,203,243,4,give_a_way
autosave10_10_2012_09_38_18_2.jpg,1217,1235,342,364,2,crosswalk
autosave16_10_2012_10_39_31_1.jpg,1160,1183,305,331,3,stop_is_forbidden
autosave16_10_2012_08_15_42_1.jpg,401,424,291,315,3,stop_is_forbidden
autosave10_10_2012_09_39_07_1.jpg,718,735,384,406,5,bus_stop
autosave23_10_2012_10_14_25_3.jpg,1080,1127,217,260,3,stop_is_forbidden
autosave13_04_2013_15_52_05_2.jpg,121,183,367,424,4,give_a_way
autosave09_11_2012_09_22_06_0.jpg,1250,1273,346,376,5,bus_stop
autosave23_10_2012_10_17_16_0.jpg,109,130,341,365,5,bus_stop
autosave02_10_2012_12_16_35_1.jpg,912,937,206,244,5,bus_stop
autosave09_10_2012_13_05_46_1.jpg,712,729,307,325,4,give_a_way
autosave23_10_2012_10_28_13_1.jpg,906,932,353,375,3,stop_is_forbidden
autosave09_10_2012_11_08_35_0.jpg,314,332,333,352,2,crosswalk
autosave10_10_2012_08_38_57_0.jpg,850,881,368,400,1,main_road
autosave10_10_2012_09_52_54_1.jpg,163,188,384,411,2,crosswalk
autosave16_10_2012_08_20_26_2.jpg,702,743,299,335,4,give_a_way
autosave10_10_2012_10_20_29_1.jpg,676,703,332,359,1,main_road
autosave16_04_2013_13_46_40_0.jpg,1140,1180,690,727,1,main_road
autosave16_04_2013_11_46_58_3.jpg,1097,1137,497,543,3,stop_is_forbidden
autosave16_10_2012_11_52_30_0.jpg,1117,1200,57,134,1,main_road
autosave13_04_2013_14_14_36_1.jpg,1138,1165,383,411,1,main_road
autosave10_10_2012_14_48_50_1.jpg,637,656,401,427,5,bus_stop
autosave09_10_2012_11_14_38_1.jpg,949,1008,198,262,1,main_road
autosave01_02_2012_11_24_54.jpg,750,820,205,275,1,main_road
autosave23_10_2012_09_42_23_1.jpg,170,193,351,377,2,crosswalk
autosave23_10_2012_11_23_39_2.jpg,132,157,300,326,2,crosswalk
autosave16_10_2012_11_51_16_1.jpg,1106,1134,253,291,3,stop_is_forbidden
autosave13_04_2013_15_18_21_1.jpg,1002,1023,573,594,2,crosswalk
autosave02_10_2012_12_08_27_2.jpg,1127,1167,217,248,3,stop_is_forbidden
autosave13_04_2013_13_43_40_0.jpg,987,1006,536,557,1,main_road
autosave24_10_2013_11_05_55_4.jpg,16,41,336,362,2,crosswalk
autosave09_10_2012_13_19_29_0.jpg,728,750,320,342,1,main_road
autosave16_04_2013_14_42_16_0.jpg,806,833,481,505,2,crosswalk
autosave09_10_2012_12_49_08_1.jpg,672,697,328,354,1,main_road
autosave09_10_2012_12_39_07_1.jpg,1049,1105,219,299,5,bus_stop
autosave24_10_2013_11_06_18_3.jpg,708,741,354,387,3,stop_is_forbidden
autosave13_04_2013_15_24_45_0.jpg,1661,1750,263,352,1,main_road
autosave09_10_2012_09_41_04_0.jpg,850,889,323,361,2,crosswalk
autosave01_02_2012_10_53_25.jpg,703,727,365,389,3,stop_is_forbidden
autosave16_04_2013_14_25_17_3.jpg,1269,1353,366,448,1,main_road
autosave23_10_2012_09_53_58_0.jpg,1006,1051,302,344,1,main_road
autosave10_10_2012_14_41_47_1.jpg,723,749,339,376,5,bus_stop
autosave23_10_2012_09_41_56_0.jpg,768,791,342,365,1,main_road
autosave21_01_2013_12_36_08_0.jpg,816,841,347,368,4,give_a_way
autosave24_10_2012_10_43_41_1.jpg,1030,1066,203,232,4,give_a_way
autosave16_10_2012_06_48_42_0.jpg,748,779,326,353,3,stop_is_forbidden
autosave24_10_2013_11_17_35_2.jpg,650,674,361,384,3,stop_is_forbidden
autosave09_10_2012_13_10_09_2.jpg,58,97,287,324,2,crosswalk
autosave09_10_2012_15_27_16_0.jpg,18,62,157,200,3,stop_is_forbidden
autosave16_04_2013_11_40_59_2.jpg,518,543,504,530,2,crosswalk
autosave10_10_2012_10_27_17_1.jpg,949,986,255,304,5,bus_stop
autosave16_10_2012_11_40_09_1.jpg,97,151,97,155,1,main_road
autosave09_10_2012_08_45_52_3.jpg,885,926,290,328,3,stop_is_forbidden
autosave09_10_2012_13_23_44_1.jpg,138,163,289,326,5,bus_stop
autosave09_10_2012_13_19_53_0.jpg,808,827,323,352,5,bus_stop
autosave16_04_2013_13_04_24_2.jpg,1401,1546,218,351,4,give_a_way
autosave24_10_2013_11_18_49_0.jpg,657,690,337,372,1,main_road
autosave10_10_2012_10_31_33_1.jpg,1017,1091,109,208,5,bus_stop
autosave01_02_2012_12_08_34.jpg,1174,1227,265,311,2,crosswalk
autosave13_04_2013_12_22_51_0.jpg,1225,1286,405,456,4,give_a_way
autosave16_04_2013_14_51_18_0.jpg,1357,1457,248,336,4,give_a_way
autosave10_10_2012_08_08_34_0.jpg,38,82,359,395,3,stop_is_forbidden
autosave16_10_2012_11_47_13_0.jpg,249,271,324,347,2,crosswalk
autosave09_10_2012_11_15_22_0.jpg,652,671,316,334,1,main_road
autosave10_10_2012_14_29_45_2.jpg,1108,1199,0,120,4,give_a_way
autosave10_10_2012_13_01_13_2.jpg,1037,1069,265,297,3,stop_is_forbidden
autosave13_04_2013_12_22_49_2.jpg,1156,1200,441,479,4,give_a_way
autosave09_10_2012_14_32_38_0.jpg,876,907,269,299,1,main_road
autosave09_10_2012_15_25_56_2.jpg,855,901,144,193,3,stop_is_forbidden
autosave24_10_2012_12_06_51_2.jpg,150,180,307,350,5,bus_stop
autosave10_10_2012_10_19_14_2.jpg,680,701,414,432,1,main_road
autosave13_04_2013_13_51_25_2.jpg,1309,1337,435,469,4,give_a_way
autosave16_04_2013_12_30_59_3.jpg,1475,1504,499,543,5,bus_stop
autosave23_10_2012_14_25_13_0.jpg,602,654,223,267,4,give_a_way
autosave10_10_2012_09_22_29_0.jpg,719,766,243,289,1,main_road
autosave01_02_2012_11_05_00.jpg,871,893,324,354,5,bus_stop
autosave10_10_2012_09_15_27_2.jpg,1209,1276,207,269,4,give_a_way
autosave16_10_2012_11_29_31_2.jpg,877,903,312,337,1,main_road
autosave21_01_2013_11_54_58_1.jpg,532,555,329,353,1,main_road
autosave10_10_2012_15_19_18_3.jpg,931,1044,159,263,4,give_a_way
autosave01_02_2012_10_26_59.jpg,886,920,256,303,5,bus_stop
autosave21_01_2013_10_10_49_2.jpg,814,856,265,303,1,main_road
autosave10_10_2012_13_01_17_0.jpg,1231,1279,159,218,1,main_road
autosave01_02_2012_13_16_04.jpg,774,799,389,412,1,main_road
autosave09_10_2012_09_06_58_1.jpg,1090,1106,319,338,4,give_a_way
autosave09_10_2012_09_27_53_3.jpg,1197,1239,203,261,5,bus_stop
autosave24_10_2012_10_36_57_1.jpg,897,917,283,306,5,bus_stop
autosave16_04_2013_14_18_39_2.jpg,524,550,424,462,5,bus_stop
autosave10_10_2012_12_39_55_0.jpg,883,914,351,382,2,crosswalk
autosave21_01_2013_09_12_24_0.jpg,965,989,332,354,3,stop_is_forbidden
autosave01_02_2012_12_13_22.jpg,110,141,344,391,5,bus_stop
autosave09_10_2012_13_30_15_2.jpg,1196,1279,149,233,4,give_a_way
autosave23_10_2012_10_26_51_0.jpg,803,825,354,376,3,stop_is_forbidden
autosave16_10_2012_08_10_21_1.jpg,758,778,362,381,3,stop_is_forbidden
autosave09_11_2012_09_55_36_2.jpg,917,944,292,318,2,crosswalk
autosave23_10_2012_10_20_06_2.jpg,1250,1279,312,340,4,give_a_way
autosave09_10_2012_13_24_13_0.jpg,783,803,315,335,3,stop_is_forbidden
autosave21_01_2013_09_34_08_2.jpg,739,769,294,320,1,main_road
autosave09_10_2012_12_24_05_1.jpg,733,760,323,348,4,give_a_way
autosave16_10_2012_10_27_15_2.jpg,880,901,296,317,3,stop_is_forbidden
autosave24_10_2013_11_31_44_2.jpg,827,870,314,355,3,stop_is_forbidden
autosave16_04_2013_11_45_43_1.jpg,164,206,397,432,2,crosswalk
autosave13_04_2013_15_53_53_0.jpg,1602,1640,450,537,4,give_a_way
autosave24_10_2013_11_26_23_0.jpg,672,709,363,400,1,main_road
autosave16_04_2013_14_18_41_1.jpg,222,268,384,454,5,bus_stop
autosave10_10_2012_13_13_52_1.jpg,277,293,393,413,5,bus_stop
autosave10_10_2012_14_50_40_2.jpg,729,793,333,397,2,crosswalk
autosave09_10_2012_13_46_59_2.jpg,726,761,271,303,1,main_road
autosave16_04_2013_15_31_59_3.jpg,1242,1411,0,113,1,main_road
autosave16_04_2013_14_30_57_1.jpg,384,421,387,437,5,bus_stop
autosave09_11_2012_09_34_13_1.jpg,1141,1192,261,302,4,give_a_way
autosave23_10_2012_10_11_57_1.jpg,730,749,361,380,1,main_road
autosave16_10_2012_08_16_27_3.jpg,134,170,262,297,3,stop_is_forbidden
autosave02_10_2012_12_57_14_0.jpg,1066,1126,299,353,3,stop_is_forbidden
autosave16_10_2012_06_53_59_3.jpg,744,774,296,335,5,bus_stop
autosave16_04_2013_13_08_12_0.jpg,1029,1100,455,531,1,main_road
autosave16_04_2013_15_28_13_1.jpg,319,383,365,429,2,crosswalk
autosave16_10_2012_11_50_11_1.jpg,1104,1165,89,148,1,main_road
autosave13_04_2013_15_35_27_2.jpg,1686,1747,406,499,5,bus_stop
autosave16_10_2012_11_54_14_0.jpg,869,918,170,218,1,main_road
autosave10_10_2012_09_00_17_0.jpg,1204,1279,258,339,1,main_road
autosave24_10_2012_10_40_15_3.jpg,920,944,276,299,3,stop_is_forbidden
autosave24_10_2013_11_32_06_1.jpg,711,749,300,341,1,main_road
autosave10_10_2012_13_11_08_0.jpg,833,863,315,345,2,crosswalk
autosave13_04_2013_12_20_28_0.jpg,471,497,460,488,2,crosswalk
autosave10_10_2012_14_09_54_1.jpg,800,854,251,307,2,crosswalk
autosave09_10_2012_11_13_52_0.jpg,796,827,248,280,1,main_road
autosave16_04_2013_14_46_13_0.jpg,587,613,485,513,2,crosswalk
autosave09_10_2012_09_57_39_1.jpg,970,998,322,351,2,crosswalk
autosave01_02_2012_10_05_17.jpg,1051,1110,300,352,4,give_a_way
autosave16_10_2012_11_40_04_0.jpg,688,720,252,284,1,main_road
autosave16_04_2013_15_37_24_0.jpg,1721,1747,482,505,4,give_a_way
autosave23_10_2012_12_42_59_1.jpg,912,932,327,354,5,bus_stop
autosave09_11_2012_09_49_31_2.jpg,887,905,382,399,1,main_road
autosave10_10_2012_10_44_37_1.jpg,826,854,394,418,4,give_a_way
autosave23_10_2012_10_08_38_2.jpg,1094,1117,313,342,5,bus_stop
autosave13_04_2013_09_50_22_1.jpg,618,659,372,411,4,give_a_way
autosave09_10_2012_14_45_48_0.jpg,235,255,251,277,5,bus_stop
autosave02_10_2012_11_56_02_1.jpg,948,1007,119,176,4,give_a_way
autosave10_10_2012_13_27_56_1.jpg,741,761,380,404,5,bus_stop
autosave16_10_2012_11_33_20_2.jpg,448,467,319,338,2,crosswalk
autosave23_10_2012_09_54_43_2.jpg,864,894,331,362,1,main_road
autosave16_10_2012_08_49_54_4.jpg,624,641,339,356,3,stop_is_forbidden
autosave09_10_2012_11_43_25_2.jpg,725,783,239,291,4,give_a_way
autosave01_02_2012_10_02_03.jpg,1179,1262,222,304,3,stop_is_forbidden
autosave01_02_2012_12_16_49.jpg,305,325,399,419,2,crosswalk
autosave16_04_2013_15_19_58_3.jpg,1347,1423,370,438,4,give_a_way
autosave16_10_2012_10_27_20_2.jpg,871,887,297,317,3,stop_is_forbidden
autosave01_02_2012_09_19_00.jpg,660,691,269,299,4,give_a_way
autosave13_04_2013_12_50_29_1.jpg,1372,1424,256,332,5,bus_stop
autosave16_10_2012_08_59_34_0.jpg,610,639,298,326,1,main_road
autosave13_04_2013_15_58_23_2.jpg,952,973,565,584,4,give_a_way
autosave10_10_2012_09_05_37_1.jpg,674,699,401,424,2,crosswalk
autosave23_10_2012_14_33_08_1.jpg,455,472,333,350,3,stop_is_forbidden
autosave23_10_2012_10_09_35_0.jpg,849,875,335,359,3,stop_is_forbidden
autosave23_10_2012_10_10_41_0.jpg,797,819,360,381,3,stop_is_forbidden
autosave09_10_2012_12_18_04_2.jpg,1188,1254,151,211,4,give_a_way
autosave09_10_2012_09_36_32_1.jpg,262,282,329,350,2,crosswalk
autosave23_10_2012_10_02_09_0.jpg,823,846,368,389,3,stop_is_forbidden
autosave23_10_2012_13_05_47_1.jpg,913,933,349,378,5,bus_stop
autosave23_10_2012_10_14_22_2.jpg,826,844,339,357,3,stop_is_forbidden
autosave09_10_2012_11_35_46_0.jpg,1156,1178,282,312,2,crosswalk
autosave13_04_2013_14_13_26_1.jpg,1612,1641,442,488,5,bus_stop
autosave16_04_2013_15_30_10_0.jpg,1015,1048,405,434,1,main_road
autosave24_10_2012_12_08_12_0.jpg,1057,1098,240,278,1,main_road
autosave10_10_2012_12_50_41_0.jpg,1048,1161,67,181,1,main_road
autosave16_04_2013_15_31_51_3.jpg,1113,1139,457,481,1,main_road
autosave10_10_2012_10_14_18_2.jpg,888,911,321,356,5,bus_stop
autosave10_10_2012_09_22_14_1.jpg,756,822,204,270,1,main_road
autosave10_10_2012_12_06_25_0.jpg,775,833,280,339,1,main_road
autosave09_10_2012_09_26_38_2.jpg,713,734,345,366,1,main_road
autosave24_10_2013_11_02_30_1.jpg,737,777,289,330,3,stop_is_forbidden
autosave13_04_2013_09_40_28_2.jpg,1352,1395,353,393,2,crosswalk
autosave23_10_2012_10_14_13_0.jpg,779,800,351,371,4,give_a_way
autosave21_01_2013_09_13_14_2.jpg,909,934,350,372,1,main_road
autosave21_01_2013_12_52_26_0.jpg,665,687,339,363,4,give_a_way
autosave24_10_2013_11_03_59_1.jpg,981,1054,237,312,3,stop_is_forbidden
autosave10_10_2012_10_34_48_3.jpg,164,195,386,417,2,crosswalk
autosave23_10_2012_12_01_47_0.jpg,1184,1245,193,277,5,bus_stop
autosave23_10_2012_10_29_03_2.jpg,1056,1094,365,394,4,give_a_way
autosave10_10_2012_12_42_07_2.jpg,981,1030,283,331,2,crosswalk
autosave24_10_2013_11_55_05_2.jpg,1036,1064,252,298,5,bus_stop
autosave16_10_2012_11_04_08_2.jpg,1133,1175,261,301,3,stop_is_forbidden
autosave13_04_2013_15_17_25_2.jpg,913,929,594,611,2,crosswalk
autosave13_04_2013_12_21_25_3.jpg,547,580,445,476,2,crosswalk
autosave13_04_2013_13_44_19_2.jpg,977,998,540,563,1,main_road
autosave16_04_2013_12_49_16_1.jpg,560,588,551,579,2,crosswalk
autosave16_10_2012_11_40_38_0.jpg,1169,1199,113,169,4,give_a_way
autosave23_10_2012_12_57_29_4.jpg,1195,1279,72,152,1,main_road
autosave24_10_2012_10_45_57_1.jpg,875,898,246,269,1,main_road
autosave13_04_2013_13_47_22_2.jpg,933,950,489,506,1,main_road
autosave24_10_2012_12_04_46_0.jpg,878,902,289,315,1,main_road
autosave16_04_2013_11_38_02_0.jpg,704,727,533,552,2,crosswalk
autosave09_10_2012_13_42_04_0.jpg,871,921,297,346,2,crosswalk
autosave09_10_2012_14_43_36_1.jpg,886,911,271,299,2,crosswalk
autosave09_10_2012_11_05_11_0.jpg,0,22,255,290,5,bus_stop
autosave16_04_2013_15_27_14_1.jpg,1128,1163,436,467,4,give_a_way
autosave24_10_2012_11_54_47_2.jpg,949,968,280,298,3,stop_is_forbidden
autosave10_10_2012_09_19_50_1.jpg,650,676,380,406,2,crosswalk
autosave16_04_2013_14_58_42_0.jpg,1148,1204,377,421,4,give_a_way
autosave24_10_2012_11_01_56_2.jpg,492,510,278,298,4,give_a_way
autosave21_01_2013_09_33_18_1.jpg,885,906,351,386,5,bus_stop
autosave24_10_2013_13_17_00_3.jpg,1125,1215,178,264,3,stop_is_forbidden
autosave10_10_2012_14_13_54_1.jpg,792,823,342,372,3,stop_is_forbidden
autosave16_10_2012_08_10_05_0.jpg,789,847,151,209,4,give_a_way
autosave02_10_2012_11_57_17_2.jpg,763,785,267,291,1,main_road
autosave10_10_2012_10_00_54_2.jpg,905,933,305,353,5,bus_stop
autosave10_10_2012_08_32_40_1.jpg,625,645,389,408,2,crosswalk
autosave16_04_2013_13_31_43_2.jpg,1133,1177,747,790,4,give_a_way
autosave23_10_2012_11_23_40_0.jpg,106,131,289,315,2,crosswalk
autosave09_10_2012_12_21_12_3.jpg,1220,1279,124,240,2,crosswalk
autosave10_10_2012_12_38_21_0.jpg,268,318,305,351,2,crosswalk
autosave10_10_2012_08_16_37_1.jpg,1139,1199,370,427,4,give_a_way
autosave16_10_2012_08_31_21_5.jpg,586,610,314,338,1,main_road
autosave09_10_2012_13_04_30_1.jpg,660,679,319,339,1,main_road
autosave09_10_2012_14_27_12_3.jpg,250,274,276,308,5,bus_stop
autosave24_10_2012_09_24_04_3.jpg,457,474,376,402,2,crosswalk
autosave24_10_2012_10_32_52_2.jpg,1115,1142,246,280,5,bus_stop
autosave09_10_2012_11_34_51_2.jpg,891,927,303,339,2,crosswalk
autosave01_02_2012_09_51_09.jpg,901,925,301,331,5,bus_stop
autosave09_10_2012_11_56_19_0.jpg,1066,1116,214,296,5,bus_stop
autosave13_04_2013_12_20_32_0.jpg,1352,1410,213,262,4,give_a_way
autosave16_04_2013_14_54_15_0.jpg,1091,1125,468,500,1,main_road
autosave10_10_2012_10_15_46_0.jpg,907,925,349,378,5,bus_stop
autosave21_01_2013_12_34_22_2.jpg,1152,1175,315,345,4,give_a_way
autosave23_10_2012_11_58_42_0.jpg,1182,1279,127,221,1,main_road
autosave16_10_2012_08_45_19_4.jpg,625,662,207,244,4,give_a_way
autosave23_10_2012_15_25_34_3.jpg,707,724,310,327,2,crosswalk
autosave23_10_2012_12_43_00_2.jpg,1169,1218,272,337,5,bus_stop
autosave10_10_2012_13_13_34_2.jpg,1036,1104,275,344,1,main_road
autosave16_10_2012_11_55_09_3.jpg,1065,1114,166,218,1,main_road
autosave09_11_2012_09_00_47_2.jpg,792,833,220,280,5,bus_stop
autosave16_10_2012_08_47_05_2.jpg,168,225,176,233,2,crosswalk
autosave23_10_2012_15_27_46_0.jpg,722,739,325,343,1,main_road
autosave16_04_2013_13_09_38_1.jpg,1173,1305,315,443,1,main_road
autosave13_04_2013_12_09_58_3.jpg,1291,1330,405,449,2,crosswalk
autosave09_10_2012_13_05_04_0.jpg,871,895,347,381,5,bus_stop
autosave24_10_2012_12_10_52_0.jpg,1032,1053,252,282,5,bus_stop
autosave13_04_2013_09_44_46_1.jpg,921,939,449,466,2,crosswalk
autosave23_10_2012_11_06_46_0.jpg,970,1011,280,323,4,give_a_way
autosave10_10_2012_09_54_11_1.jpg,1023,1103,348,434,1,main_road
autosave16_04_2013_15_22_39_1.jpg,1243,1271,447,489,5,bus_stop
autosave13_04_2013_13_45_19_3.jpg,1172,1189,493,520,5,bus_stop
autosave23_10_2012_14_14_55_1.jpg,934,994,267,319,4,give_a_way
autosave01_02_2012_13_48_51.jpg,1106,1210,183,277,2,crosswalk
autosave02_10_2012_12_29_40_2.jpg,137,203,110,171,3,stop_is_forbidden
autosave09_10_2012_13_00_03_2.jpg,497,519,315,338,4,give_a_way
autosave10_10_2012_13_06_14_0.jpg,760,815,313,369,1,main_road
autosave13_04_2013_15_54_47_1.jpg,145,200,367,457,2,crosswalk
autosave23_10_2012_09_35_54_2.jpg,1061,1100,327,364,1,main_road
autosave23_10_2012_13_23_26_1.jpg,924,947,292,318,4,give_a_way
autosave13_04_2013_15_24_33_0.jpg,113,151,517,557,2,crosswalk
autosave24_10_2012_10_31_59_1.jpg,1201,1247,115,159,1,main_road
autosave23_10_2012_14_06_57_1.jpg,198,247,230,279,2,crosswalk
autosave02_10_2012_12_03_20_0.jpg,894,921,127,159,3,stop_is_forbidden
autosave13_04_2013_09_51_33_2.jpg,1199,1270,320,389,2,crosswalk
autosave10_10_2012_08_46_07_0.jpg,813,831,342,365,5,bus_stop
autosave09_10_2012_15_25_34_2.jpg,795,819,248,270,3,stop_is_forbidden
autosave16_04_2013_15_34_27_0.jpg,1236,1282,389,437,1,main_road
autosave10_10_2012_10_10_07_0.jpg,818,880,283,348,1,main_road
autosave09_10_2012_14_04_13_0.jpg,898,918,301,334,4,give_a_way
autosave16_04_2013_12_49_21_0.jpg,25,111,412,497,2,crosswalk
autosave16_10_2012_08_47_12_1.jpg,599,621,291,316,4,give_a_way
autosave09_10_2012_07_49_38_1.jpg,932,975,208,248,3,stop_is_forbidden
autosave23_10_2012_14_14_51_0.jpg,907,934,382,404,4,give_a_way
autosave10_10_2012_12_47_44_2.jpg,929,967,257,296,2,crosswalk
autosave13_04_2013_13_44_11_2.jpg,1043,1080,481,520,1,main_road
autosave09_11_2012_08_54_20_0.jpg,380,401,301,349,5,bus_stop
autosave09_10_2012_09_27_51_0.jpg,114,135,270,300,5,bus_stop
autosave23_10_2012_12_52_52_1.jpg,337,358,334,361,5,bus_stop
autosave13_04_2013_15_16_15_2.jpg,986,1006,547,574,5,bus_stop
autosave09_10_2012_08_13_48_0.jpg,952,973,311,332,3,stop_is_forbidden
autosave23_10_2012_10_57_30_1.jpg,1079,1124,297,351,3,stop_is_forbidden
autosave16_10_2012_08_26_25_5.jpg,778,801,358,381,4,give_a_way
autosave23_10_2012_11_20_48_0.jpg,968,1004,323,358,2,crosswalk
autosave24_10_2012_10_19_16_3.jpg,528,547,320,340,2,crosswalk
autosave10_10_2012_08_50_52_1.jpg,136,167,356,385,2,crosswalk
autosave16_04_2013_14_53_06_2.jpg,1257,1308,376,428,1,main_road
autosave09_11_2012_08_59_24_2.jpg,784,807,377,401,1,main_road
autosave10_10_2012_10_45_42_1.jpg,397,415,418,434,2,crosswalk
autosave10_10_2012_09_06_21_3.jpg,13,51,338,373,2,crosswalk
autosave09_10_2012_09_35_26_2.jpg,858,877,307,333,5,bus_stop
autosave09_10_2012_13_19_51_2.jpg,161,186,298,335,5,bus_stop
autosave13_04_2013_13_44_00_0.jpg,1090,1138,447,494,1,main_road
autosave16_04_2013_13_08_01_2.jpg,922,962,494,538,1,main_road
autosave13_04_2013_15_59_20_1.jpg,1812,1841,525,555,4,give_a_way
autosave21_01_2013_11_37_08_2.jpg,1093,1112,333,363,5,bus_stop
autosave16_04_2013_11_58_30_1.jpg,1121,1140,541,560,2,crosswalk
autosave16_10_2012_08_59_58_2.jpg,231,260,267,296,2,crosswalk
autosave10_10_2012_14_13_24_0.jpg,670,703,345,376,2,crosswalk
autosave23_10_2012_15_08_19_0.jpg,1051,1092,291,345,5,bus_stop
autosave16_04_2013_14_47_27_1.jpg,1014,1037,475,497,2,crosswalk
autosave23_10_2012_14_05_09_2.jpg,787,814,293,322,2,crosswalk
autosave16_10_2012_06_53_06_3.jpg,1040,1110,194,264,1,main_road
autosave13_04_2013_13_56_30_2.jpg,1012,1035,482,502,2,crosswalk
autosave13_04_2013_12_57_58_0.jpg,668,704,427,456,2,crosswalk
autosave23_10_2012_09_50_58_0.jpg,862,880,369,389,2,crosswalk
autosave10_10_2012_13_02_46_0.jpg,642,683,186,225,3,stop_is_forbidden
autosave16_04_2013_11_44_31_3.jpg,555,577,495,517,2,crosswalk
autosave09_10_2012_11_12_52_2.jpg,1109,1177,207,273,1,main_road
autosave16_04_2013_13_31_43_0.jpg,1082,1122,762,803,4,give_a_way
autosave09_10_2012_09_28_43_2.jpg,821,846,272,299,3,stop_is_forbidden
autosave10_10_2012_10_44_48_2.jpg,940,972,370,417,5,bus_stop
autosave16_04_2013_12_00_36_0.jpg,1113,1134,522,551,5,bus_stop
autosave09_10_2012_13_00_05_3.jpg,752,769,328,348,3,stop_is_forbidden
autosave13_04_2013_15_39_46_1.jpg,1035,1104,475,543,1,main_road
autosave10_10_2012_07_44_26_1.jpg,1007,1062,314,367,2,crosswalk
autosave16_10_2012_11_13_38_1.jpg,1173,1214,243,282,3,stop_is_forbidden
autosave16_10_2012_11_51_15_2.jpg,947,967,288,315,3,stop_is_forbidden
autosave16_10_2012_08_34_13_5.jpg,753,788,300,332,3,stop_is_forbidden
autosave21_01_2013_11_59_31_0.jpg,482,498,339,364,5,bus_stop
autosave10_10_2012_08_03_08_0.jpg,835,862,379,404,4,give_a_way
autosave13_04_2013_09_53_56_2.jpg,1140,1167,405,432,3,stop_is_forbidden
autosave23_10_2012_14_30_18_3.jpg,610,651,180,224,2,crosswalk
autosave01_02_2012_10_27_02.jpg,656,673,358,376,2,crosswalk
autosave24_10_2012_10_15_10_2.jpg,932,957,287,312,3,stop_is_forbidden
autosave16_10_2012_11_37_44_0.jpg,1004,1026,244,274,4,give_a_way
autosave23_10_2012_10_18_49_0.jpg,914,942,274,304,3,stop_is_forbidden
autosave10_10_2012_13_06_12_0.jpg,685,716,371,400,1,main_road
autosave09_10_2012_12_34_54_0.jpg,868,916,233,281,2,crosswalk
autosave16_10_2012_07_17_33_2.jpg,703,725,321,344,3,stop_is_forbidden
autosave21_01_2013_11_52_36_2.jpg,955,980,349,372,4,give_a_way
autosave16_10_2012_11_56_33_2.jpg,209,233,336,358,2,crosswalk
autosave23_10_2012_13_05_50_0.jpg,1024,1081,212,268,1,main_road
autosave13_04_2013_12_51_20_1.jpg,163,234,432,505,2,crosswalk
autosave09_10_2012_13_39_39_3.jpg,219,250,239,277,2,crosswalk
autosave09_11_2012_08_58_12_4.jpg,171,196,310,335,2,crosswalk
autosave16_04_2013_15_30_30_0.jpg,1097,1128,444,488,5,bus_stop
autosave23_10_2012_10_43_50_2.jpg,805,829,342,365,3,stop_is_forbidden
