filename,x_from,y_from,width,height,sign_class,sign_id,sign_class_id
autosave01_02_2012_13_51_39.jpg,856,0,84,76,1_17,1309,3
autosave01_02_2012_13_51_39.jpg,867,78,99,91,1_23,1310,2
autosave01_02_2012_13_51_39.jpg,876,164,88,41,8_2_1,1311,5
autosave01_02_2012_13_51_51.jpg,640,350,18,19,5_20,1312,6
autosave01_02_2012_13_51_51.jpg,641,372,17,16,3_24_n20,1313,7
autosave01_02_2012_13_51_52.jpg,664,318,23,24,5_20,1312,6
autosave01_02_2012_13_51_52.jpg,665,345,21,21,3_24_n20,1313,7
autosave01_02_2012_13_51_53.jpg,693,276,30,30,5_20,1312,6
autosave01_02_2012_13_51_53.jpg,694,312,28,29,3_24_n20,1313,7
autosave01_02_2012_13_51_53.jpg,694,345,32,17,8_2_1,1314,5
autosave01_02_2012_13_51_55.jpg,849,52,75,79,5_20,1312,6
autosave01_02_2012_13_51_55.jpg,857,137,70,74,3_24_n20,1313,7
autosave01_02_2012_13_51_55.jpg,860,214,72,41,8_2_1,1314,5
autosave01_02_2012_13_51_58.jpg,239,399,20,29,5_16,1315,9
autosave01_02_2012_13_51_59.jpg,147,375,23,35,5_16,1315,9
autosave01_02_2012_13_52_00.jpg,658,354,27,26,5_19_1,1316,8
autosave01_02_2012_13_52_00.jpg,287,392,23,24,5_19_1,1317,8
autosave01_02_2012_13_52_01.jpg,695,325,37,36,5_19_1,1316,8
autosave01_02_2012_13_52_01.jpg,185,382,30,29,5_19_1,1317,8
autosave01_02_2012_13_52_02.jpg,808,197,81,78,5_19_1,1316,8
autosave01_02_2012_13_52_02.jpg,712,360,16,23,5_16,1318,9
autosave01_02_2012_13_52_03.jpg,755,330,22,31,5_16,1318,9
autosave01_02_2012_13_52_04.jpg,829,280,29,45,5_16,1318,9
autosave01_02_2012_13_52_05.jpg,1051,137,56,83,5_16,1318,9
autosave01_02_2012_13_52_06.jpg,649,334,23,24,5_20,1319,6
autosave01_02_2012_13_52_07.jpg,669,315,30,31,5_20,1319,6
autosave01_02_2012_13_52_08.jpg,698,251,46,45,5_20,1319,6
autosave01_02_2012_13_52_09.jpg,779,64,96,91,5_20,1319,6
autosave01_02_2012_13_52_42.jpg,200,388,19,29,5_16,1320,9
autosave01_02_2012_13_52_43.jpg,98,380,26,35,5_16,1320,9
autosave02_10_2012_11_54_58_3.jpg,692,264,17,17,3_27,5415,27
autosave02_10_2012_11_54_59_0.jpg,696,258,17,17,3_27,5415,27
autosave02_10_2012_11_54_59_1.jpg,714,242,19,20,3_27,5415,27
autosave02_10_2012_11_54_59_2.jpg,728,234,22,21,3_27,5415,27
autosave02_10_2012_11_55_00_0.jpg,730,227,22,21,3_27,5415,27
autosave02_10_2012_11_55_00_1.jpg,753,207,26,24,3_27,5415,27
autosave02_10_2012_11_55_00_1.jpg,383,310,23,22,5_19_1,5416,8
autosave02_10_2012_11_55_00_2.jpg,772,189,30,29,3_27,5415,27
autosave02_10_2012_11_55_00_2.jpg,369,312,23,22,5_19_1,5416,8
autosave02_10_2012_11_55_00_2.jpg,292,299,18,25,5_16,5417,9
autosave02_10_2012_11_55_00_3.jpg,830,139,40,38,3_27,5415,27
autosave02_10_2012_11_55_00_3.jpg,343,312,26,22,5_19_1,5416,8
autosave02_10_2012_11_55_00_3.jpg,249,291,22,32,5_16,5417,9
autosave02_10_2012_11_55_00_3.jpg,836,187,22,43,8_2_3,5418,96
autosave02_10_2012_11_55_01_0.jpg,839,134,40,38,3_27,5415,27
autosave02_10_2012_11_55_01_0.jpg,335,310,26,22,5_19_1,5416,8
autosave02_10_2012_11_55_01_0.jpg,239,286,22,32,5_16,5417,9
autosave02_10_2012_11_55_01_0.jpg,844,180,22,43,8_2_3,5418,96
autosave02_10_2012_11_55_01_1.jpg,282,304,34,27,5_19_1,5416,8
autosave02_10_2012_11_55_01_1.jpg,144,278,26,36,5_16,5417,9
autosave02_10_2012_11_55_01_1.jpg,1039,48,33,80,8_2_3,5418,96
autosave02_10_2012_11_55_01_2.jpg,276,299,35,29,5_19_1,5416,8
autosave02_10_2012_11_55_01_2.jpg,131,274,28,37,5_16,5417,9
autosave02_10_2012_11_55_01_2.jpg,1073,24,37,84,8_2_3,5418,96
autosave02_10_2012_11_55_02_0.jpg,270,296,35,29,5_19_1,5416,8
autosave02_10_2012_11_55_02_0.jpg,118,269,28,37,5_16,5417,9
autosave02_10_2012_11_55_02_0.jpg,1111,0,42,80,8_2_3,5418,96
autosave02_10_2012_11_55_02_1.jpg,226,291,35,32,5_19_1,5416,8
autosave02_10_2012_11_55_02_1.jpg,38,259,32,42,5_16,5417,9
autosave02_10_2012_11_55_02_2.jpg,177,294,41,34,5_19_1,5416,8
autosave02_10_2012_11_55_03_0.jpg,131,301,46,41,5_19_1,5416,8
autosave02_10_2012_11_55_03_1.jpg,0,266,53,56,5_19_1,5416,8
autosave02_10_2012_11_55_17_3.jpg,536,269,26,28,4_1_1,5419,24
autosave02_10_2012_11_55_18_0.jpg,532,266,26,28,4_1_1,5419,24
autosave02_10_2012_11_55_18_1.jpg,559,265,26,28,4_1_1,5419,24
autosave02_10_2012_11_55_18_2.jpg,574,257,27,34,4_1_1,5419,24
autosave02_10_2012_11_55_19_0.jpg,580,256,27,34,4_1_1,5419,24
autosave02_10_2012_11_55_19_1.jpg,600,246,33,36,4_1_1,5419,24
autosave02_10_2012_11_55_19_2.jpg,621,231,35,40,4_1_1,5419,24
autosave02_10_2012_11_55_20_0.jpg,630,226,43,46,4_1_1,5419,24
autosave02_10_2012_11_55_20_1.jpg,671,193,49,51,4_1_1,5419,24
autosave02_10_2012_11_55_20_2.jpg,717,150,65,68,4_1_1,5419,24
autosave02_10_2012_11_55_21_0.jpg,771,120,76,78,4_1_1,5419,24
autosave02_10_2012_11_55_21_1.jpg,902,26,108,106,4_1_1,5419,24
autosave02_10_2012_11_55_21_2.jpg,482,245,23,21,3_4_1,5420,21
autosave02_10_2012_11_55_21_3.jpg,513,237,25,25,3_4_1,5420,21
autosave02_10_2012_11_55_22_0.jpg,523,237,25,25,3_4_1,5420,21
autosave02_10_2012_11_55_22_1.jpg,563,232,27,27,3_4_1,5420,21
autosave02_10_2012_11_55_22_2.jpg,583,215,27,27,3_4_1,5420,21
autosave02_10_2012_11_55_23_0.jpg,601,206,30,30,3_4_1,5420,21
autosave02_10_2012_11_55_23_1.jpg,627,189,34,34,3_4_1,5420,21
autosave02_10_2012_11_55_23_1.jpg,627,227,38,17,8_3_1,5421,93
autosave02_10_2012_11_55_23_2.jpg,651,161,45,41,3_4_1,5420,21
autosave02_10_2012_11_55_23_2.jpg,653,204,43,21,8_3_1,5421,93
autosave02_10_2012_11_55_24_0.jpg,671,143,46,46,3_4_1,5420,21
autosave02_10_2012_11_55_24_0.jpg,671,192,46,22,8_3_1,5421,93
autosave02_10_2012_11_55_25_1.jpg,260,117,44,38,2_4,5422,14
autosave02_10_2012_11_55_25_1.jpg,254,157,47,43,2_2,5423,13
autosave02_10_2012_11_55_25_1.jpg,248,206,45,44,4_1_5,5424,95
autosave02_10_2012_11_55_25_1.jpg,249,253,49,21,6_16,5425,11
autosave02_10_2012_11_55_25_1.jpg,355,188,47,45,4_2_3,5426,23
autosave02_10_2012_11_55_25_1.jpg,1187,201,62,50,2_4,5427,14
autosave02_10_2012_11_55_25_1.jpg,1186,249,53,47,3_4_1,5428,21
autosave02_10_2012_11_55_25_2.jpg,208,111,46,44,2_4,5422,14
autosave02_10_2012_11_55_25_2.jpg,200,155,51,45,2_2,5423,13
autosave02_10_2012_11_55_25_2.jpg,186,204,50,48,4_1_5,5424,95
autosave02_10_2012_11_55_25_2.jpg,194,260,49,21,6_16,5425,11
autosave02_10_2012_11_55_25_2.jpg,300,187,54,50,4_2_3,5426,23
autosave02_10_2012_11_55_25_2.jpg,1178,203,62,50,2_4,5427,14
autosave02_10_2012_11_55_25_2.jpg,1179,258,56,49,3_4_1,5428,21
autosave02_10_2012_11_55_28_0.jpg,181,111,46,44,2_4,5422,14
autosave02_10_2012_11_55_28_0.jpg,170,155,55,45,2_2,5423,13
autosave02_10_2012_11_55_28_0.jpg,153,204,52,51,4_1_5,5424,95
autosave02_10_2012_11_55_28_0.jpg,159,261,59,21,6_16,5425,11
autosave02_10_2012_11_55_28_0.jpg,267,182,59,56,4_2_3,5426,23
autosave02_10_2012_11_55_28_0.jpg,1171,210,62,50,2_4,5427,14
autosave02_10_2012_11_55_28_0.jpg,1175,261,56,49,3_4_1,5428,21
autosave02_10_2012_11_55_28_1.jpg,31,106,81,71,4_2_3,5426,23
autosave02_10_2012_11_55_28_1.jpg,1159,148,75,59,2_4,5427,14
autosave02_10_2012_11_55_28_1.jpg,1160,211,66,60,3_4_1,5428,21
autosave02_10_2012_11_55_29_0.jpg,1150,137,82,69,2_4,5427,14
autosave02_10_2012_11_55_29_0.jpg,1157,209,70,67,3_4_1,5428,21
autosave02_10_2012_11_55_30_1.jpg,1235,242,35,37,3_13_r4.5,5429,78
autosave02_10_2012_11_55_31_0.jpg,1164,231,35,37,3_13_r4.5,5429,78
autosave02_10_2012_11_55_31_1.jpg,1062,223,39,39,3_13_r4.5,5429,78
autosave02_10_2012_11_55_31_2.jpg,1007,215,45,46,3_13_r4.5,5429,78
autosave02_10_2012_11_55_32_0.jpg,972,180,45,46,3_13_r4.5,5429,78
autosave02_10_2012_11_55_32_1.jpg,938,143,56,56,3_13_r4.5,5429,78
autosave02_10_2012_11_55_32_2.jpg,945,80,73,71,3_13_r4.5,5429,78
autosave02_10_2012_11_55_32_3.jpg,1037,0,113,62,3_13_r4.5,5429,78
autosave02_10_2012_11_56_00_1.jpg,355,274,28,24,2_1,5430,1
autosave02_10_2012_11_56_00_2.jpg,322,262,31,32,2_1,5430,1
autosave02_10_2012_11_56_01_0.jpg,272,249,33,33,2_1,5430,1
autosave02_10_2012_11_56_01_0.jpg,701,281,18,16,2_4,5431,14
autosave02_10_2012_11_56_01_0.jpg,700,295,18,19,4_1_1,5432,24
autosave02_10_2012_11_56_01_1.jpg,176,205,46,49,2_1,5430,1
autosave02_10_2012_11_56_01_1.jpg,735,269,20,20,2_4,5431,14
autosave02_10_2012_11_56_01_1.jpg,733,291,21,20,4_1_1,5432,24
autosave02_10_2012_11_56_01_2.jpg,0,137,55,70,2_1,5430,1
autosave02_10_2012_11_56_01_2.jpg,753,240,26,24,2_4,5431,14
autosave02_10_2012_11_56_01_2.jpg,752,266,27,26,4_1_1,5432,24
autosave02_10_2012_11_56_01_3.jpg,799,207,36,31,2_4,5431,14
autosave02_10_2012_11_56_01_3.jpg,797,242,36,30,4_1_1,5432,24
autosave02_10_2012_11_56_02_0.jpg,815,193,40,38,2_4,5431,14
autosave02_10_2012_11_56_02_0.jpg,816,231,37,35,4_1_1,5432,24
autosave02_10_2012_11_56_02_1.jpg,948,119,59,57,2_4,5431,14
autosave02_10_2012_11_56_02_1.jpg,953,174,55,57,4_1_1,5432,24
autosave02_10_2012_11_56_05_2.jpg,816,230,26,24,3_27,5433,27
autosave02_10_2012_11_56_05_2.jpg,823,257,16,26,8_2_4,5434,97
autosave02_10_2012_11_56_06_0.jpg,861,211,30,28,3_27,5433,27
autosave02_10_2012_11_56_06_0.jpg,868,242,17,29,8_2_4,5434,97
autosave02_10_2012_11_56_06_1.jpg,965,160,41,41,3_27,5433,27
autosave02_10_2012_11_56_06_1.jpg,977,206,22,40,8_2_4,5434,97
autosave02_10_2012_11_56_06_2.jpg,1179,62,73,63,3_27,5433,27
autosave02_10_2012_11_56_06_2.jpg,1201,133,33,62,8_2_4,5434,97
autosave02_10_2012_11_56_12_1.jpg,799,260,18,20,5_15_5,5435,26
autosave02_10_2012_11_56_12_2.jpg,839,244,19,23,5_15_5,5435,26
autosave02_10_2012_11_56_13_0.jpg,889,225,27,25,5_15_5,5435,26
autosave02_10_2012_11_56_13_1.jpg,1009,182,35,34,5_15_5,5435,26
autosave02_10_2012_11_56_13_2.jpg,1169,135,45,53,5_15_5,5435,26
autosave02_10_2012_11_56_16_2.jpg,927,250,20,30,5_16,5436,9
autosave02_10_2012_11_56_17_0.jpg,997,236,23,36,5_16,5436,9
autosave02_10_2012_11_56_17_1.jpg,1130,211,31,48,5_16,5436,9
autosave02_10_2012_11_56_25_1.jpg,727,265,19,21,3_27,5437,27
autosave02_10_2012_11_56_25_1.jpg,659,282,19,22,6_6,5438,41
autosave02_10_2012_11_56_25_2.jpg,748,258,19,21,3_27,5437,27
autosave02_10_2012_11_56_25_2.jpg,667,281,19,22,6_6,5438,41
autosave02_10_2012_11_56_25_3.jpg,848,210,32,37,3_27,5437,27
autosave02_10_2012_11_56_25_3.jpg,706,260,25,29,6_6,5438,41
autosave02_10_2012_11_56_25_4.jpg,866,196,37,41,3_27,5437,27
autosave02_10_2012_11_56_25_4.jpg,710,254,29,30,6_6,5438,41
autosave02_10_2012_11_56_25_5.jpg,997,136,59,55,3_27,5437,27
autosave02_10_2012_11_56_25_5.jpg,740,237,38,36,6_6,5438,41
autosave02_10_2012_11_56_26_0.jpg,1107,85,69,68,3_27,5437,27
autosave02_10_2012_11_56_26_0.jpg,761,226,38,38,6_6,5438,41
autosave02_10_2012_11_56_26_0.jpg,1083,283,19,26,5_19_1,5439,8
autosave02_10_2012_11_56_26_1.jpg,810,187,51,50,6_6,5438,41
autosave02_10_2012_11_56_26_1.jpg,1152,266,20,27,5_19_1,5439,8
autosave02_10_2012_11_56_26_2.jpg,874,145,62,63,6_6,5438,41
autosave02_10_2012_11_56_26_2.jpg,1223,260,22,29,5_19_1,5439,8
autosave02_10_2012_11_56_27_0.jpg,748,235,38,37,6_6,5440,41
autosave02_10_2012_11_56_28_0.jpg,903,118,66,74,6_6,5440,41
autosave02_10_2012_11_56_28_1.jpg,1110,0,103,98,6_6,5440,41
autosave02_10_2012_11_56_38_1.jpg,676,235,23,22,2_1,5441,1
autosave02_10_2012_11_56_38_1.jpg,679,262,20,19,4_1_4,5442,90
autosave02_10_2012_11_56_38_2.jpg,684,221,24,24,2_1,5441,1
autosave02_10_2012_11_56_38_2.jpg,686,249,22,20,4_1_4,5442,90
autosave02_10_2012_11_56_39_0.jpg,688,214,27,27,2_1,5441,1
autosave02_10_2012_11_56_39_0.jpg,690,245,23,21,4_1_4,5442,90
autosave02_10_2012_11_56_39_1.jpg,699,199,32,30,2_1,5441,1
autosave02_10_2012_11_56_39_1.jpg,701,233,29,26,4_1_4,5442,90
autosave02_10_2012_11_56_39_2.jpg,708,186,35,34,2_1,5441,1
autosave02_10_2012_11_56_39_2.jpg,711,224,31,29,4_1_4,5442,90
autosave02_10_2012_11_56_39_3.jpg,724,167,37,38,2_1,5441,1
autosave02_10_2012_11_56_39_3.jpg,727,209,31,29,4_1_4,5442,90
autosave02_10_2012_11_56_40_0.jpg,727,162,37,38,2_1,5441,1
autosave02_10_2012_11_56_40_0.jpg,731,205,32,32,4_1_4,5442,90
autosave02_10_2012_11_56_40_1.jpg,748,142,43,43,2_1,5441,1
autosave02_10_2012_11_56_40_1.jpg,752,192,38,36,4_1_4,5442,90
autosave02_10_2012_11_56_40_2.jpg,770,115,50,48,2_1,5441,1
autosave02_10_2012_11_56_40_2.jpg,777,173,40,40,4_1_4,5442,90
autosave02_10_2012_11_56_41_0.jpg,786,93,56,53,2_1,5441,1
autosave02_10_2012_11_56_41_0.jpg,793,158,44,43,4_1_4,5442,90
autosave02_10_2012_11_56_50_1.jpg,847,289,19,19,3_24_n80,5443,98
autosave02_10_2012_11_56_50_2.jpg,885,287,19,19,3_24_n80,5443,98
autosave02_10_2012_11_56_51_0.jpg,921,288,22,21,3_24_n80,5443,98
autosave02_10_2012_11_56_51_1.jpg,990,253,27,27,3_24_n80,5443,98
autosave02_10_2012_11_56_51_2.jpg,1088,233,32,32,3_24_n80,5443,98
autosave02_10_2012_11_56_53_2.jpg,183,157,20,21,5_15_2,5444,44
autosave02_10_2012_11_56_53_2.jpg,256,158,20,19,5_15_2,5445,44
autosave02_10_2012_11_56_53_2.jpg,376,150,20,18,5_15_2,5446,44
autosave02_10_2012_11_56_53_2.jpg,467,142,17,19,5_15_2,5447,44
autosave02_10_2012_11_56_53_2.jpg,529,139,19,18,5_15_2,5448,44
autosave02_10_2012_11_56_53_2.jpg,596,132,19,17,5_15_2,5449,44
autosave02_10_2012_11_56_54_0.jpg,134,134,20,21,5_15_2,5444,44
autosave02_10_2012_11_56_54_0.jpg,216,135,20,19,5_15_2,5445,44
autosave02_10_2012_11_56_54_0.jpg,351,127,21,20,5_15_2,5446,44
autosave02_10_2012_11_56_54_0.jpg,454,119,19,21,5_15_2,5447,44
autosave02_10_2012_11_56_54_0.jpg,523,114,20,20,5_15_2,5448,44
autosave02_10_2012_11_56_54_0.jpg,599,108,19,20,5_15_2,5449,44
autosave02_10_2012_11_56_54_1.jpg,55,90,25,26,5_15_2,5444,44
autosave02_10_2012_11_56_54_1.jpg,154,91,26,22,5_15_2,5445,44
autosave02_10_2012_11_56_54_1.jpg,314,84,24,22,5_15_2,5446,44
autosave02_10_2012_11_56_54_1.jpg,436,78,23,21,5_15_2,5447,44
autosave02_10_2012_11_56_54_1.jpg,520,74,20,20,5_15_2,5448,44
autosave02_10_2012_11_56_54_1.jpg,608,67,19,21,5_15_2,5449,44
autosave02_10_2012_11_56_55_3.jpg,854,253,20,21,6_6,5450,41
autosave02_10_2012_11_56_55_4.jpg,900,239,20,21,6_6,5450,41
autosave02_10_2012_11_56_57_0.jpg,933,227,24,25,6_6,5450,41
autosave02_10_2012_11_56_57_1.jpg,1041,194,34,32,6_6,5450,41
autosave02_10_2012_11_56_57_2.jpg,1196,143,47,44,6_6,5450,41
autosave02_10_2012_11_57_15_4.jpg,714,285,19,22,2_1,5451,1
autosave02_10_2012_11_57_17_0.jpg,722,279,19,22,2_1,5451,1
autosave02_10_2012_11_57_17_1.jpg,743,274,19,22,2_1,5451,1
autosave02_10_2012_11_57_17_2.jpg,763,267,22,24,2_1,5451,1
autosave02_10_2012_11_57_18_0.jpg,783,261,29,27,2_1,5451,1
autosave02_10_2012_11_57_18_2.jpg,886,218,40,40,2_1,5451,1
autosave02_10_2012_11_57_18_3.jpg,1003,152,58,57,2_1,5451,1
autosave02_10_2012_11_57_18_3.jpg,937,232,22,48,5_19_1,5452,8
autosave02_10_2012_11_57_18_3.jpg,1011,214,46,43,4_1_4,5453,90
autosave02_10_2012_11_57_19_0.jpg,1032,138,65,63,2_1,5451,1
autosave02_10_2012_11_57_19_0.jpg,955,227,26,48,5_19_1,5452,8
autosave02_10_2012_11_57_19_0.jpg,1038,202,51,47,4_1_4,5453,90
autosave02_10_2012_11_57_19_1.jpg,1141,177,39,60,5_19_1,5452,8
autosave02_10_2012_11_57_20_2.jpg,101,146,20,21,5_15_2,5454,44
autosave02_10_2012_11_57_20_2.jpg,191,144,20,18,5_15_2,5455,44
autosave02_10_2012_11_57_20_2.jpg,274,141,21,18,5_15_2,5456,44
autosave02_10_2012_11_57_20_2.jpg,376,130,20,20,5_15_2,5457,44
autosave02_10_2012_11_57_20_2.jpg,548,117,20,18,5_15_2,5458,44
autosave02_10_2012_11_57_20_2.jpg,650,105,18,21,5_15_2,5459,44
autosave02_10_2012_11_57_20_2.jpg,788,252,26,27,2_4,5460,14
autosave02_10_2012_11_57_20_2.jpg,791,279,23,26,4_1_2,5461,50
autosave02_10_2012_11_57_21_0.jpg,42,119,25,23,5_15_2,5454,44
autosave02_10_2012_11_57_21_0.jpg,143,115,22,22,5_15_2,5455,44
autosave02_10_2012_11_57_21_0.jpg,236,110,22,22,5_15_2,5456,44
autosave02_10_2012_11_57_21_0.jpg,353,101,21,23,5_15_2,5457,44
autosave02_10_2012_11_57_21_0.jpg,547,85,21,21,5_15_2,5458,44
autosave02_10_2012_11_57_21_0.jpg,662,71,19,26,5_15_2,5459,44
autosave02_10_2012_11_57_21_0.jpg,827,240,26,29,2_4,5460,14
autosave02_10_2012_11_57_21_0.jpg,828,269,23,29,4_1_2,5461,50
autosave02_10_2012_11_57_21_1.jpg,67,71,27,29,5_15_2,5455,44
autosave02_10_2012_11_57_21_1.jpg,179,69,26,24,5_15_2,5456,44
autosave02_10_2012_11_57_21_1.jpg,313,58,27,26,5_15_2,5457,44
autosave02_10_2012_11_57_21_1.jpg,543,37,26,27,5_15_2,5458,44
autosave02_10_2012_11_57_21_1.jpg,678,24,26,32,5_15_2,5459,44
autosave02_10_2012_11_57_21_1.jpg,887,218,35,33,2_4,5460,14
autosave02_10_2012_11_57_21_1.jpg,892,252,28,38,4_1_2,5461,50
autosave02_10_2012_11_57_21_2.jpg,104,15,35,33,5_15_2,5456,44
autosave02_10_2012_11_57_21_2.jpg,264,3,33,31,5_15_2,5457,44
autosave02_10_2012_11_57_21_2.jpg,981,183,46,49,2_4,5460,14
autosave02_10_2012_11_57_21_2.jpg,992,232,30,46,4_1_2,5461,50
autosave02_10_2012_11_57_21_3.jpg,1163,113,65,62,2_4,5460,14
autosave02_10_2012_11_57_21_3.jpg,1183,179,35,65,4_1_2,5461,50
autosave02_10_2012_11_57_22_0.jpg,1214,93,65,72,2_4,5460,14
autosave02_10_2012_11_57_22_0.jpg,1237,163,36,72,4_1_2,5461,50
autosave02_10_2012_11_57_23_1.jpg,779,276,22,21,6_6,5462,41
autosave02_10_2012_11_57_23_2.jpg,779,276,22,21,6_6,5462,41
autosave02_10_2012_11_57_25_0.jpg,787,276,22,21,6_6,5462,41
autosave02_10_2012_11_57_25_1.jpg,812,268,28,27,6_6,5462,41
autosave02_10_2012_11_57_26_0.jpg,833,261,30,30,6_6,5462,41
autosave02_10_2012_11_57_26_1.jpg,871,247,34,32,6_6,5462,41
autosave02_10_2012_11_57_26_2.jpg,912,227,37,39,6_6,5462,41
autosave02_10_2012_11_57_26_3.jpg,968,209,47,47,6_6,5462,41
autosave02_10_2012_11_57_26_3.jpg,566,286,16,17,4_2_3,5463,23
autosave02_10_2012_11_57_26_3.jpg,589,288,16,18,6_6,5464,41
autosave02_10_2012_11_57_27_0.jpg,982,210,52,47,6_6,5462,41
autosave02_10_2012_11_57_27_0.jpg,564,287,16,17,4_2_3,5463,23
autosave02_10_2012_11_57_27_0.jpg,589,290,16,18,6_6,5464,41
autosave02_10_2012_11_57_27_1.jpg,1094,167,64,63,6_6,5462,41
autosave02_10_2012_11_57_27_1.jpg,557,279,18,18,4_2_3,5463,23
autosave02_10_2012_11_57_27_1.jpg,584,285,16,18,6_6,5464,41
autosave02_10_2012_11_57_27_2.jpg,545,275,21,22,4_2_3,5463,23
autosave02_10_2012_11_57_27_2.jpg,575,282,19,21,6_6,5464,41
autosave02_10_2012_11_57_28_0.jpg,533,266,23,23,4_2_3,5463,23
autosave02_10_2012_11_57_28_0.jpg,566,275,20,22,6_6,5464,41
autosave02_10_2012_11_57_28_1.jpg,508,254,27,26,4_2_3,5463,23
autosave02_10_2012_11_57_28_1.jpg,548,270,20,23,6_6,5464,41
autosave02_10_2012_11_57_28_2.jpg,482,239,32,29,4_2_3,5463,23
autosave02_10_2012_11_57_28_2.jpg,530,260,23,26,6_6,5464,41
autosave02_10_2012_11_57_28_3.jpg,416,215,38,37,4_2_3,5463,23
autosave02_10_2012_11_57_28_3.jpg,486,253,27,29,6_6,5464,41
autosave02_10_2012_11_57_28_3.jpg,491,229,19,22,3_4_1,5465,21
autosave02_10_2012_11_57_29_0.jpg,357,197,46,45,4_2_3,5463,23
autosave02_10_2012_11_57_29_0.jpg,450,249,30,32,6_6,5464,41
autosave02_10_2012_11_57_29_0.jpg,453,223,22,23,3_4_1,5465,21
autosave02_10_2012_11_57_29_1.jpg,169,109,74,67,4_2_3,5463,23
autosave02_10_2012_11_57_29_1.jpg,362,217,31,36,6_6,5464,41
autosave02_10_2012_11_57_29_1.jpg,366,189,27,27,3_4_1,5465,21
autosave02_10_2012_11_57_29_2.jpg,231,212,37,44,6_6,5464,41
autosave02_10_2012_11_57_29_2.jpg,236,173,34,34,3_4_1,5465,21
autosave02_10_2012_11_57_30_0.jpg,203,199,40,47,6_6,5464,41
autosave02_10_2012_11_57_30_0.jpg,208,161,38,39,3_4_1,5465,21
autosave02_10_2012_11_57_30_1.jpg,3,81,51,51,3_4_1,5465,21
autosave02_10_2012_11_57_34_2.jpg,900,260,30,24,3_24_n50,5466,72
autosave02_10_2012_11_57_34_2.jpg,902,284,28,24,3_27,5467,27
autosave02_10_2012_11_57_35_0.jpg,959,233,33,28,3_24_n50,5466,72
autosave02_10_2012_11_57_35_0.jpg,962,262,31,28,3_27,5467,27
autosave02_10_2012_11_57_35_0.jpg,684,353,22,23,4_2_3,5468,23
autosave02_10_2012_11_57_35_0.jpg,687,309,16,17,4_2_3,5469,23
autosave02_10_2012_11_57_35_1.jpg,1072,194,41,41,3_24_n50,5466,72
autosave02_10_2012_11_57_35_1.jpg,1076,233,39,38,3_27,5467,27
autosave02_10_2012_11_57_35_1.jpg,699,354,24,23,4_2_3,5468,23
autosave02_10_2012_11_57_35_1.jpg,701,302,16,17,4_2_3,5469,23
autosave02_10_2012_11_57_35_2.jpg,1232,149,47,51,3_24_n50,5466,72
autosave02_10_2012_11_57_35_2.jpg,1235,198,44,53,3_27,5467,27
autosave02_10_2012_11_57_35_2.jpg,714,356,29,27,4_2_3,5468,23
autosave02_10_2012_11_57_35_2.jpg,713,296,23,19,4_2_3,5469,23
autosave02_10_2012_11_57_35_3.jpg,737,363,32,30,4_2_3,5468,23
autosave02_10_2012_11_57_35_3.jpg,734,294,24,22,4_2_3,5469,23
autosave02_10_2012_11_57_36_0.jpg,746,360,32,34,4_2_3,5468,23
autosave02_10_2012_11_57_36_0.jpg,742,289,25,24,4_2_3,5469,23
autosave02_10_2012_11_57_36_1.jpg,786,349,39,46,4_2_3,5468,23
autosave02_10_2012_11_57_36_1.jpg,773,263,32,29,4_2_3,5469,23
autosave02_10_2012_11_57_36_2.jpg,841,349,56,60,4_2_3,5468,23
autosave02_10_2012_11_57_36_2.jpg,816,240,38,35,4_2_3,5469,23
autosave02_10_2012_11_57_37_0.jpg,901,342,67,76,4_2_3,5468,23
autosave02_10_2012_11_57_37_0.jpg,856,208,47,44,4_2_3,5469,23
autosave02_10_2012_11_57_37_1.jpg,1007,125,84,75,4_2_3,5469,23
autosave02_10_2012_11_57_37_1.jpg,784,248,25,27,3_27,5470,27
autosave02_10_2012_11_57_37_1.jpg,785,275,26,25,3_24_n50,5471,72
autosave02_10_2012_11_57_37_2.jpg,803,232,27,29,3_27,5470,27
autosave02_10_2012_11_57_37_2.jpg,803,263,28,28,3_24_n50,5471,72
autosave02_10_2012_11_57_38_0.jpg,824,195,37,35,3_27,5470,27
autosave02_10_2012_11_57_38_0.jpg,824,230,35,36,3_24_n50,5471,72
autosave02_10_2012_11_57_38_1.jpg,877,136,53,52,3_27,5470,27
autosave02_10_2012_11_57_38_1.jpg,877,187,52,51,3_24_n50,5471,72
autosave02_10_2012_11_57_38_2.jpg,993,20,85,84,3_27,5470,27
autosave02_10_2012_11_57_38_2.jpg,991,104,87,81,3_24_n50,5471,72
autosave02_10_2012_11_57_40_2.jpg,850,283,24,23,1_11_1,5472,40
autosave02_10_2012_11_57_41_0.jpg,848,269,28,25,1_11_1,5472,40
autosave02_10_2012_11_57_41_0.jpg,848,293,29,27,1_31,5473,99
autosave02_10_2012_11_57_41_1.jpg,862,229,36,30,1_11_1,5472,40
autosave02_10_2012_11_57_41_1.jpg,860,258,36,31,1_31,5473,99
autosave02_10_2012_11_57_41_2.jpg,884,199,53,36,1_11_1,5472,40
autosave02_10_2012_11_57_41_2.jpg,886,232,46,41,1_31,5473,99
autosave02_10_2012_11_57_41_3.jpg,951,129,77,54,1_11_1,5472,40
autosave02_10_2012_11_57_41_3.jpg,954,181,67,55,1_31,5473,99
